,Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT,Time taken before delivery
,668,20097,23,20193.02604,20687.64205,590.6420508,494.6160127,96.02603814
,669,20124,33,20363.17567,21096.34004,972.3400421,733.1643745,239.1756677
,670,20145,27,20260.10864,21146.69141,1001.69141,886.5827655,115.1086443
,671,20170,0,20279.07795,21005.0876,835.0875956,726.0096418,109.0779538
,672,20204,5,20440.98523,20830.29231,626.2923083,389.3070767,236.9852316
,673,20234,24,20352.68024,20481.75774,247.7577388,129.0774961,118.6802427
,674,20267,11,20405.29317,20993.74367,726.7436745,588.4505077,138.2931669
,675,20301,29,20480.10891,21234.49077,933.4907716,754.3818662,179.1089054
,676,20336,30,20743.29596,21057.31029,721.3102921,314.0143309,407.2959612
,677,20368,4,20566.57996,21304.78386,936.7838601,738.2039014,198.5799587
,678,20392,14,20548.84706,20943.19843,551.1984254,394.3513662,156.8470593
,679,20424,34,20452.42534,21088.32235,664.322345,635.8970042,28.42534081
,680,20446,31,20838.02041,21384.86956,938.8695642,546.8491565,392.0204076
,681,20483,13,20613.38788,20713.61263,230.6126303,100.2247474,130.3878829
,682,20506,24,20600.92102,21019.60706,513.6070597,418.6860399,94.9210198
,683,20537,12,20988.27818,21500.88817,963.8881729,512.6099882,451.2781847
,684,20555,16,20709.25952,21078.3503,523.3502963,369.0907747,154.2595216
,685,20579,15,20771.89894,21231.68693,652.6869319,459.7879946,192.8989373
,686,20603,9,20749.15403,21154.27747,551.2774663,405.123438,146.1540283
,687,20633,3,20745.37882,21175.55321,542.5532069,430.1743832,112.3788236
,688,20664,32,21081.16424,21862.00545,1198.005449,780.8412131,417.1642362
,689,20697,26,20797.20978,21251.74251,554.7425071,454.5327271,100.20978
,690,20733,13,20890.0796,21727.47676,994.4767555,837.3971579,157.0795977
,691,20759,2,20959.04,21347.48433,588.4843292,388.4443332,200.039996
,692,20787,17,21071.94561,21558.43713,771.4371298,486.491521,284.9456088
,693,20823,23,21255.7817,21833.33256,1010.332564,577.5508636,432.7817002
,694,20852,21,21223.57099,21841.61063,989.6106319,618.0396427,371.5709892
,695,20881,19,20981.26465,21071.53646,190.5364616,90.27181177,100.2646498
,696,20918,5,21134.36312,21564.66069,646.6606922,430.2975715,216.3631207
,697,20951,6,21036.32878,21241.97896,290.9789643,205.6501884,85.32877592
,698,20989,7,21053.32729,21720.63981,731.6398086,667.3125205,64.32728814
,699,21019,28,21337.06446,22145.33731,1126.337309,808.27285,318.0644589
,700,21048,1,21227.61069,21867.98636,819.9863611,640.375671,179.6106901
,701,21083,14,21229.49232,21546.41818,463.4181795,316.9258588,146.4923206
,702,21112,19,21215.58571,21864.70897,752.7089682,649.1232549,103.5857133
,703,21153,0,21274.65525,21672.5761,519.576097,397.9208464,121.6552506
,704,21190,24,21338.47559,21663.66169,473.6616878,325.1861006,148.4755872
,705,21214,33,21334.20815,21751.37958,537.3795804,417.1714276,120.2081528
,706,21247,34,21349.4207,22041.28268,794.2826815,691.8619805,102.420701
,707,21267,15,21419.50574,21888.38099,621.3809875,468.8752499,152.5057376
,708,21302,16,21560.99035,21690.06397,388.0639697,129.0736224,258.9903473
,709,21334,4,21354.61553,21706.3896,372.3896034,351.7740752,20.61552813
,710,21370,30,21431.09828,21973.96659,603.9665896,542.8683082,61.09828148
,711,21404,26,21824.05952,22572.99543,1168.995431,748.9359118,420.0595196
,712,21433,9,21661.12277,22027.2061,594.2060978,366.0833238,228.122774
,713,21466,10,21746.81489,22363.95425,897.954254,617.1393684,280.8148856
,714,21504,12,21542.01316,21681.73073,177.7307279,139.7175723,38.01315562
,715,21526,29,21808.21446,22258.32555,732.3255549,450.1110974,282.2144575
,716,21550,14,21727.0226,22275.71012,725.7101223,548.6875249,177.0225974
,717,21574,18,21792.49027,22114.04276,540.0427584,321.5524841,218.4902744
,718,21604,17,21792.16216,21980.66415,376.6641535,188.5019894,188.1621641
,719,21630,22,21826.1632,22550.66095,920.6609544,724.4977571,196.1631974
,720,21666,24,22016.24135,22217.35077,551.3507683,201.109423,350.2413454
,721,21704,0,21821.17508,22286.13207,582.1320699,464.9569873,117.1750827
,722,21732,4,21793.7171,21954.30664,222.3066354,160.5895389,61.7170965
,723,21765,33,21842.38863,22827.78601,1062.786011,985.3973818,77.38862966
,724,21791,31,21851.92618,22702.01853,911.0185328,850.0923479,60.92618485
,725,21822,13,21927.15227,22292.88031,470.8803116,365.728041,105.1522705
,726,21852,7,22225.96524,22858.1187,1006.118701,632.1534624,373.965239
,727,21878,5,22029.84532,22814.97779,936.9777889,785.1324729,151.845316
,728,21900,15,21968.35934,22137.37118,237.3711785,169.0118339,68.35934464
,729,21924,20,22203.02867,22649.53623,725.5362311,446.5075587,279.0286724
,730,21953,16,22001.8467,22032.65254,79.65254257,30.8058436,48.84669897
,731,21985,30,22078.08598,22671.06575,686.0657453,592.9797636,93.08598176
,732,22013,21,22087.72617,22939.49139,926.4913926,851.7652259,74.72616677
,733,22036,19,22147.82576,22785.78892,749.7889224,637.9631651,111.8257573
,734,22063,17,22255.65773,22815.18074,752.1807387,559.5230111,192.6577276
,735,22091,4,22392.31047,22948.13508,857.1350837,555.8246126,301.3104711
,736,22122,18,22263.98944,22675.60333,553.603333,411.6138968,141.9894362
,737,22158,15,22226.593,22829.68586,671.6858644,603.0928618,68.59300256
,738,22183,32,22378.92345,22671.833,488.8329968,292.9095424,195.9234544
,739,22207,25,22389.38695,22653.2695,446.2695009,263.8825496,182.3869513
,740,22242,28,22300.60034,23018.66998,776.6699758,718.0696345,58.6003413
,741,22277,23,22332.00909,23024.23232,747.23232,692.2232299,55.00909016
,742,22315,16,22512.85095,22755.05748,440.0574774,242.2065234,197.850954
,743,22347,24,22554.18349,23516.1757,1169.175697,961.9922037,207.1834936
,744,22374,0,22611.18558,23045.6899,671.6898966,434.5043153,237.1855813
,745,22397,34,22495.0816,22865.38148,468.3814772,370.2998785,98.08159868
,746,22422,13,22483.7414,22731.5175,309.5175048,247.7761086,61.74139616
,747,22455,12,22859.10147,23088.3437,633.3437024,229.24223,404.1014724
,748,22491,11,22567.6942,23187.49094,696.4909388,619.7967409,76.69419796
,749,22524,6,22835.54614,23271.58513,747.5851333,436.0389891,311.5461443
,750,22555,9,22700.04137,23017.65749,462.6574939,317.6161205,145.0413734
,751,22585,26,22879.5522,23092.91106,507.9110551,213.3588526,294.5522025
,752,22603,22,22715.80514,22905.58659,302.586595,189.7814533,112.8051417
,753,22642,27,23156.06809,23539.53908,897.5390787,383.4709898,514.0680889
,754,22671,25,23000.29622,23472.52604,801.5260362,472.2298169,329.2962192
,755,22702,8,22820.40608,23148.21395,446.2139515,327.8078706,118.4060809
,756,22739,1,22790.08816,23340.40171,601.4017061,550.313547,51.0881591
,757,22769,32,23077.60006,23314.13547,545.1354744,236.5354096,308.6000648
,758,22795,30,23031.31547,23734.05582,939.0558175,702.7403503,236.3154671
,759,22836,17,22943.07007,23169.4547,333.454699,226.3846285,107.0700705
,760,22865,10,23120.86324,23500.11646,635.1164583,379.2532136,255.8632447
,761,22898,18,22980.76473,23307.85034,409.8503425,327.0856157,82.76472679
,762,22928,14,23092.14932,23895.38528,967.3852776,803.2359554,164.1493223
,763,22957,5,23145.67962,23543.70726,586.7072599,398.0276372,188.6796226
,764,22990,22,23286,23998.89901,1008.899011,712.8990111,296
,765,23020,20,23225.40691,23377.22588,357.2258844,151.8189711,205.4069132
,766,23048,15,23089.34005,23834.47159,786.4715852,745.131532,41.34005322
,767,23075,33,23135.87693,23228.8823,153.8823012,93.00537619,60.87692502
,768,23104,34,23203.47864,23295.67409,191.6740855,92.19544457,99.47864092
,769,23139,9,23444.91502,24278.54144,1139.541436,833.6264151,305.9150209
,770,23163,8,23233.5762,23981.07871,818.0787083,747.5025084,70.57619995
,771,23190,23,23287.58074,24243.73606,1053.736058,956.1553221,97.5807358
,772,23220,0,23302.37718,24243.30863,1023.308635,940.9314534,82.37718131
,773,23255,4,23343.39118,23533.6778,278.6778019,190.2866259,88.39117603
,774,23283,12,23515.71012,24275.82064,992.8206384,760.1105183,232.7101201
,775,23308,6,23565.85655,24148.80852,840.8085198,582.9519706,257.8565493
,776,23326,11,23383.68882,23448.31853,122.3185349,64.62971453,57.68882041
,777,23351,18,23529.19371,24439.90552,1088.905524,910.7118095,178.1937148
,778,23376,26,23591.6154,23834.11076,458.1107591,242.4953608,215.6153983
,779,23408,7,23477.63476,24108.62525,700.6252526,630.9904912,69.63476143
,780,23432,20,23471.21734,24159.31981,727.3198064,688.1024633,39.2173431
,781,23464,1,23918.35669,24445.39464,981.3946374,527.0379493,454.3566881
,782,23486,21,23691.35092,24348.54267,862.542672,657.1917528,205.3509192
,783,23519,32,23687.67128,24591.76917,1072.769171,904.0978929,168.6712779
,784,23555,25,23757.67462,24378.67059,823.6705903,620.9959742,202.6746161
,785,23581,10,23746.55966,23989.96261,408.962615,243.4029581,165.5596569
,786,23612,19,23672.10824,24458.60681,846.6068053,786.4985696,60.10823571
,787,23647,5,23798.79592,23910.04788,263.0478819,111.2519663,151.7959156
,788,23669,4,23753.71718,24114.92903,445.9290257,361.2118492,84.71717653
,789,23694,33,23947.07114,24360.45715,666.4571544,413.3860181,253.0711362
,790,23728,27,24042.07006,24280.47308,552.473076,238.4030201,314.0700559
,791,23754,11,23986.38115,24453.85308,699.8530767,467.4719243,232.3811524
,792,23789,13,23949.3122,24284.06733,495.0673298,334.7551344,160.3121954
,793,23819,31,23998.33488,24172.23428,353.2342785,173.8993962,179.3348823
,794,23847,3,24029.01099,24824.27761,977.2776106,795.266622,182.0109887
,795,23875,30,24011.35982,24635.91166,760.9116574,624.5518393,136.3598181
,796,23905,17,24131.38463,24628.69339,723.6933857,497.3087572,226.3846285
,797,23938,5,23986.01042,24700.49275,762.4927456,714.4823301,48.01041554
,798,23967,26,24458.00407,24635.18195,668.18195,177.1778767,491.0040733
,799,24002,22,24101.04544,24769.95874,767.9587419,668.9132978,99.04544412
,800,24042,8,24080.0526,24781.61728,739.617275,701.5646798,38.05259518
,801,24071,34,24283.24985,25301.59017,1230.590169,1018.340316,212.2498528
,802,24088,10,24211.54756,25156.26392,1068.263921,944.7163595,123.5475617
,803,24117,16,24548.5113,24903.02646,786.0264595,354.5151619,431.5112977
,804,24147,4,24619.03813,24957.40037,810.400366,338.3622319,472.0381341
,805,24173,7,24266.00538,24802.65517,629.6551689,536.6497927,93.00537619
,806,24217,20,24551.01347,24829.33882,612.338822,278.3253492,334.0134728
,807,24253,14,24419.30093,25051.35156,798.3515629,632.0506309,166.300932
,808,24277,0,24452,25129.92109,852.9210869,677.9210869,175
,809,24311,27,24629.44623,25488.14583,1177.145826,858.6995982,318.4462278
,810,24345,12,24649.13977,24757.1444,412.1444,108.0046295,304.1397705
,811,24375,9,24601.43321,25363.84058,988.8405845,762.4073714,226.4332131
,812,24412,33,24513.789,24860.7645,448.7645009,346.9755035,101.7889974
,813,24434,23,24649.69655,24892.04547,458.0454681,242.348922,215.6965461
,814,24460,18,24689.21824,25555.17897,1095.178975,865.9607381,229.2182366
,815,24484,21,24661.56407,25100.43649,616.4364918,438.8724188,177.5640729
,816,24516,6,24654.70833,25146.77032,630.770315,492.061988,138.7083271
,817,24552,25,24890.17895,25608.66764,1056.667638,718.4886916,338.1789467
,818,24568,11,24770.80039,25263.87747,695.8774676,493.0770731,202.8003945
,819,24602,19,24999.72352,25439.36201,837.3620099,439.6384879,397.7235221
,820,24622,15,24873.77172,25584.63387,962.6338746,710.8621526,251.771722
,821,24657,26,24773.50322,25571.48192,914.4819153,797.9786965,116.5032188
,822,24687,1,24858.29215,25411.05973,724.0597304,552.7675823,171.2921481
,823,24719,30,24837.6086,24925.06716,206.0671616,87.45856162,118.6086
,824,24749,5,25095.09247,25569.73971,820.7397106,474.6472374,346.0924732
,825,24776,12,24948.10462,25439.29196,663.2919563,491.187337,172.1046193
,826,24802,22,24990.60541,25642.8201,840.8200968,652.2146886,188.6054082
,827,24825,7,25222.8266,25546.13759,721.1375912,323.3109958,397.8265954
,828,24854,31,24965.94642,25781.49838,927.4983761,815.5519603,111.9464158
,829,24894,20,25200.89738,25951.38055,1057.380555,750.4831777,306.897377
,830,24934,16,25215.08718,26065.19893,1131.198932,850.1117574,281.0871751
,831,24957,13,25124.96726,25468.78407,511.7840704,343.8168117,167.9672587
,832,24987,8,25108.03718,25537.55086,550.5508628,429.5136785,121.0371844
,833,25019,30,25192.90802,25728.19486,709.1948607,535.286839,173.9080217
,834,25051,33,25404.99011,26133.30323,1082.303232,728.3131195,353.9901129
,835,25074,32,25200.90942,25731.95555,657.9555539,531.0461374,126.9094165
,836,25102,4,25200.0051,25884.36831,782.3683096,684.3632077,98.00510191
,837,25131,23,25378.89111,25511.26935,380.2693511,132.3782459,247.8911051
,838,25158,0,25327.99412,25843.67619,685.6761901,515.6820726,169.9941175
,839,25182,2,25453.67076,26137.01547,955.015472,683.3447154,271.6707566
,840,25209,6,25259.69517,25688.89209,479.8920919,429.1969245,50.69516742
,841,25231,14,25275.92215,26262.62576,1031.625758,986.7036029,44.92215489
,842,25258,29,25683.68181,26019.86777,761.8677665,336.1859604,425.681806
,843,25289,21,25538.48347,25929.1918,640.1917975,390.7083311,249.4834664
,844,25320,34,25387.89698,26178.96019,858.9601894,791.0632086,67.89698079
,845,25348,3,25568.22943,25968.91134,620.9113446,400.6819187,220.2294258
,846,25376,11,25765.51252,26591.01842,1215.018421,825.5059055,389.5125158
,847,25414,1,25935.72215,26782.93936,1368.939358,847.2172095,521.7221483
,848,25447,19,25877.84684,26108.9334,661.9334044,231.0865639,430.8468405
,849,25481,13,25818.34997,26372.23172,891.231723,553.8817563,337.3499667
,850,25513,23,25830.8443,26569.45381,1056.453806,738.6095044,317.8443015
,851,25546,12,25561.52417,25768.62318,222.6231848,207.0990101,15.5241747
,852,25578,8,25904.08741,26037.41783,459.4178282,133.3304166,326.0874116
,853,25601,5,25862.53585,26415.74196,814.7419583,553.2061099,261.5358484
,854,25636,15,25660.16609,26060.83678,424.8367797,400.6706877,24.16609195
,855,25670,7,25975.37354,26811.09239,1141.092394,835.7188522,305.3735417
,856,25694,6,25823.20139,26197.43795,503.4379494,374.2365562,129.2013932
,857,25731,22,25870.0899,25927.40482,196.4048185,57.31491952,139.089899
,858,25770,27,25946.07101,26297.1408,527.140802,351.0697936,176.0710084
,859,25802,32,26018.89859,26358.93536,556.9353565,340.0367627,216.8985938
,860,25827,9,25848,26236.17135,409.1713539,388.1713539,21
,861,25859,0,26075.39085,26427.03414,568.0341352,351.6432852,216.3908501
,862,25880,31,26304.40075,26701.26975,821.26975,396.868996,424.400754
,863,25910,25,26028.10588,26356.13027,446.130274,328.0243893,118.1058847
,864,25939,22,26289.54529,27047.03852,1108.038524,757.4932343,350.5452895
,865,25970,26,26235.09244,27068.88678,1098.886776,833.7943392,265.0924367
,866,25995,30,26300.94934,26909.10228,914.1022835,608.1529413,305.9493422
,867,26037,29,26294.00584,26751.59299,714.5929867,457.5871502,257.0058365
,868,26074,15,26264.90574,27038.31378,964.3137783,773.4080424,190.9057359
,869,26109,19,26291.09887,26805.58697,696.5869693,514.4880951,182.0988742
,870,26138,18,26343.9126,26786.02232,648.0223177,442.1097149,205.9126028
,871,26164,2,26249.14693,26456.18558,292.1855756,207.0386437,85.14693183
,872,26184,34,26513.52845,27091.7784,907.7783969,578.249946,329.528451
,873,26220,3,26278.89822,27063.4108,843.4108048,784.5125875,58.89821729
,874,26252,12,26282.08322,26477.81773,225.817732,195.7345141,30.08321791
,875,26280,24,26359.81228,26722.04563,442.04563,362.2333502,79.81227976
,876,26306,16,26609.4238,27605.82181,1299.821809,996.3980128,303.423796
,877,26338,27,26571.98504,26815.83746,477.8374566,243.8524144,233.9850423
,878,26370,25,26559.67868,27286.58582,916.5858224,726.9071468,189.6786757
,879,26397,21,26516,27454.94622,1057.946218,938.9462178,119
,880,26425,5,26720.97973,26809.57995,384.5799548,88.60022573,295.979729
,881,26451,14,26700.97,27354.179,903.179,653.2090018,249.9699982
,882,26488,8,26587,27209.08199,721.0819882,622.0819882,99
,883,26517,32,26816.29417,27199.80427,682.8042738,383.5101042,299.2941697
,884,26546,13,26602.35601,27352.9964,806.9964045,750.6403933,56.35601121
,885,26571,33,26759.66372,27481.00969,910.0096862,721.3459642,188.663722
,886,26592,23,26684.64988,27594.85974,1002.859744,910.2098659,92.64987858
,887,26622,6,26723.82338,27383.89913,761.8991297,660.0757532,101.8233765
,888,26642,20,26978.122,27372.377,730.3769953,394.2549936,336.1220017
,889,26671,9,27088.04316,27906.27113,1235.271127,818.2279633,417.0431632
,890,26707,4,26816.8954,27027.50405,320.5040466,210.6086418,109.8954048
,891,26725,2,26957.1422,27701.90323,976.9032333,744.7610355,232.1421978
,892,26759,12,26803.91102,27542.45689,783.4568917,738.5458686,44.91102315
,893,26790,11,26899.78616,27274.75949,484.7594882,374.9733324,109.7861558
,894,26812,1,26925.17243,27919.78995,1107.789949,994.6175144,113.1724348
,895,26842,7,26941.08582,27303.22392,461.2239166,362.1380952,99.08582139
,896,26872,5,26992.30378,27735.94079,863.9407904,743.6370082,120.3037822
,897,26902,19,27002.2846,27201.53569,299.5356929,199.2510979,100.284595
,898,26930,27,27345.55024,28057.46175,1127.461749,711.9115114,415.5502376
,899,26949,29,27640.93714,28083.76103,1134.761029,442.8238928,691.9371359
,900,26979,24,27156.55281,27487.09479,508.0947882,330.5419792,177.552809
,901,27009,18,27690.47267,28106.67575,1097.675745,416.2030754,681.47267
,902,27027,28,27681.0925,28406.89275,1379.892749,725.800248,654.0925011
,903,27057,4,27668.57256,27972.60217,915.602167,304.0296038,611.5725632
,904,27090,30,27389.40775,27661.73843,571.7384301,272.3306813,299.4077487
,905,27116,26,27263.08501,28339.30525,1223.305247,1076.220238,147.0850094
,906,27152,34,27453.7615,28415.28113,1263.281126,961.5196306,301.7614952
,907,27186,15,27592.38898,27714.1921,528.1920961,121.8031198,406.3889762
,908,27208,3,27448.6512,27702.25325,494.2532503,253.6020505,240.6511999
,909,27238,0,27481.13165,28246.40938,1008.409379,765.2777274,243.1316516
,910,27270,8,27521.88291,27977.92348,707.9234777,456.0405684,251.8829093
,911,27296,11,27414,27432.11077,136.1107703,18.11077028,118
,912,27310,19,27564.56826,28092.70934,782.7093416,528.1410796,254.568262
,913,27334,25,27405.69379,28273.06684,939.0668388,867.3730455,71.69379332
,914,27366,7,27671.27692,28041.47282,675.4728176,370.1958941,305.2769235
,915,27391,32,27456.00769,27990.55891,599.5589055,534.5512136,65.00769185
,916,27424,31,27688.18933,28046.13485,622.1348526,357.9455266,264.1893261
,917,27458,11,27944.05452,28865.87067,1407.870666,921.8161422,486.0545237
,918,27491,6,27800.0453,28427.96648,936.9664775,627.9211734,309.0453041
,919,27521,14,27693.02616,27857.22117,336.2211668,164.195006,172.0261608
,920,27542,21,27713.04678,28196.19582,654.1958226,483.1490453,171.0467772
,921,27575,20,27758.08741,28150.5081,575.5081034,392.4206926,183.0874108
,922,27609,33,27894.67114,27909.70444,300.704436,15.03329638,285.6711396
,923,27638,17,28114.94234,28350.19965,712.1996505,235.2573059,476.9423445
,924,27676,13,27791.06954,28159.4715,483.4714986,368.4019544,115.0695442
,925,27714,16,27850.12494,28725.93771,1011.937708,875.8127654,136.1249426
,926,27736,23,28018.17193,28531.90046,795.9004609,513.7285275,282.1719334
,927,27768,12,28120.11504,28422.67247,654.6724706,302.5574326,352.115038
,928,27795,24,27875.75271,28778.54227,983.5422747,902.7895657,80.75270893
,929,27825,15,27912.93179,28291.33502,466.3350158,378.4032241,87.93179175
,930,27855,30,28291.60165,29220.62802,1365.628021,929.0263721,436.6016491
,931,27888,3,27989.76935,28419.92281,531.922808,430.153461,101.7693471
,932,27913,33,27928.0333,28152.21626,239.2162574,224.182961,15.03329638
,933,27930,9,28388.3143,28617.41908,687.4190822,229.1047795,458.3143026
,934,27964,22,28563.21365,29511.46045,1547.460455,948.2468033,599.2136514
,935,27994,8,28145.52888,28910.67592,916.6759198,765.1470447,151.5288751
,936,28022,32,28329.48333,28858.41149,836.4114944,528.9281615,307.4833329
,937,28042,7,28719.27764,28997.70357,955.7035715,278.4259327,677.2776388
,938,28066,27,28314.94377,29055.09578,989.0957802,740.1520114,248.9437688
,939,28093,19,28212.43618,28807.80665,714.8066483,595.3704729,119.4361754
,940,28115,29,28150.8469,28242.93381,127.9338121,92.08691547,35.84689666
,941,28150,18,28519.62819,29230.79624,1080.796245,711.1680533,369.6281916
,942,28187,31,28606.34473,29242.79818,1055.798182,636.4534547,419.3447269
,943,28214,21,28852.9507,29271.98411,1057.984114,419.0334116,638.9507023
,944,28249,10,28850.12561,29274.716,1025.716002,424.5903908,601.1256108
,945,28287,25,28463.7088,28764.9811,477.9811021,301.2723021,176.7088
,946,28319,15,28412.19335,29247.92656,928.9265584,835.733211,93.1933474
,947,28354,29,28514.01562,28722.82175,368.8217544,208.8061302,160.0156242
,948,28383,0,28949.873,29322.71211,939.712109,372.8391074,566.8730017
,949,28407,13,28685.34152,29386.24522,979.2452192,700.9037024,278.3415168
,950,28441,4,28554.22985,29311.77127,870.7712727,757.541418,113.2298547
,951,28468,12,28580.89376,29306.42942,838.4294195,725.5356642,112.8937554
,952,28503,3,28695.27584,29271.34008,768.340076,576.0642325,192.2758435
,953,28533,20,28629.56604,29422.94489,889.9448898,793.3788502,96.56603958
,954,28575,33,28673.29039,28908.66243,333.662432,235.3720459,98.2903861
,955,28608,17,28717.12378,29125.45943,517.4594292,408.3356463,109.1237829
,956,28647,9,28736.02247,28970.85219,323.8521946,234.8297255,89.02246907
,957,28672,28,28957.04386,29630.72108,958.7210787,673.6772224,285.0438563
,958,28699,23,29126.59093,29740.37916,1041.379163,613.7882371,427.590926
,959,28727,16,28830.31021,29506.70063,779.7006323,676.3904198,103.3102125
,960,28757,29,29029.23703,29685.8861,928.8860982,656.6490691,272.2370291
,961,28781,25,29165.15752,29882.55838,1101.558384,717.4008642,384.1575198
,962,28814,19,28863.1935,29485.07773,671.0777291,621.8842336,49.1934955
,963,28838,6,29063.88714,29637.47671,799.4767145,573.5895745,225.88714
,964,28879,26,28910.7805,29507.95049,628.9504897,597.1699925,31.78049716
,965,28910,24,29269.61229,30011.85349,1101.853492,742.2412007,359.6122912
,966,28942,8,29588.62199,30057.89483,1115.894833,469.2728417,646.6219916
,967,28968,33,29477.00393,30024.13645,1056.136454,547.1325251,509.0039293
,968,29000,7,29142.62188,29874.81926,874.8192555,732.1973778,142.6218777
,969,29023,9,29345.14903,29566.00645,543.0064539,220.8574201,322.1490338
,970,29052,32,29643.04145,30867.19218,1815.19218,1224.150726,591.0414537
,971,29072,2,29909.27654,30738.6094,1666.609402,829.3328644,837.2765374
,972,29103,34,29247.01389,29351.03312,248.0331172,104.019229,144.0138882
,973,29137,1,29293.81837,29979.55957,842.5595711,685.7412048,156.8183663
,974,29165,27,29553.60391,30050.78496,885.784965,497.1810535,388.6039115
,975,29193,17,29837.29807,29897.29807,704.2980677,60,644.2980677
,976,29229,11,29782.16001,29916.62562,687.625622,134.465609,553.160013
,977,29261,30,29383.1147,29480.16108,219.1610808,97.04638066,122.1147002
,978,29287,18,29337.24938,29894.59487,607.5948724,557.3454943,50.24937811
,979,29314,21,29435.08262,29808.68267,494.68267,373.6000535,121.0826164
,980,29338,4,29549.58922,30385.265,1047.264999,835.6757744,211.5892247
,981,29367,15,29462.13149,29745.70335,378.7033483,283.5718604,95.13148795
,982,29395,10,29532.43726,29911.55729,516.5572922,379.1200338,137.4372584
,983,29418,31,29839.86846,29924.18335,506.1833489,84.31488599,421.8684629
,984,29440,0,29749.34285,30180.99665,740.9966483,431.6537965,309.3428519
,985,29471,12,29900.11653,30720.69682,1249.696817,820.5802825,429.1165343
,986,29502,13,29565.65532,29909.71636,407.7163629,344.0610411,63.65532185
,987,29531,26,29896.4723,30114.71986,583.719863,218.2475659,365.4722972
,988,29567,9,29674.85639,29984.39152,417.3915213,309.5351353,107.856386
,989,29600,20,30207.58621,30824.42087,1224.42087,616.8346618,607.5862079
,990,29628,19,29761.4054,30255.70288,627.7028785,494.2974813,133.4053972
,991,29660,16,29790.48372,30642.17967,982.1796706,851.6959551,130.4837155
,992,29695,6,29828.70116,30518.71928,823.719275,690.0181157,133.7011593
,993,29733,34,29928.25624,30516.31151,783.3115114,588.0552695,195.2562419
,994,29770,23,29867.09789,30820.47714,1050.477142,953.379253,97.09788875
,995,29796,29,30138.46168,30621.73075,825.7307529,483.2690762,342.4616767
,996,29824,22,30020.17339,30058.77391,234.7739108,38.60051813,196.1733927
,997,29852,21,30121.15052,30309.84339,457.8433877,188.6928721,269.1505155
,998,29876,14,30101.39743,30722.55522,846.5552167,621.1577899,225.3974268
,999,29906,25,29952.64762,30325.66906,419.6690623,373.0214471,46.64761516
,,,,,,,,
avg,,,,,,,506.8909694,217.918114